lsoa21_code,lsoa21_name,pop2021
E01003494, Newham 025C,1584
E01003495, Newham 025D,1391
E01003496, Newham 027A,2079
E01003497, Newham 034A,1300
E01003498, Newham 027B,1511
E01003499, Newham 030A,1483
E01003500, Newham 027C,1782
E01003501, Newham 030B,2269
E01003502, Newham 030C,1529
E01003503, Newham 030D,1307
E01003506, Newham 034D,1540
E01003507, Newham 031A,2334
E01003508, Newham 031B,1415
E01003509, Newham 031C,1690
E01003511, Newham 036A,1290
E01003512, Newham 036B,1529
E01003513, Newham 035D,1325
E01003514, Newham 036C,1418
E01003515, Newham 036D,1235
E01003516, Newham 032C,1582
E01003517, Newham 036E,2244
E01003518, Newham 032D,1653
E01003519, Newham 032E,1073
E01003520, Newham 018A,1522
E01003521, Newham 018B,1492
E01003522, Newham 018C,1152
E01003523, Newham 024A,2050
E01003524, Newham 019D,1294
E01003525, Newham 018D,1611
E01003526, Newham 018E,2708
E01003527, Newham 024B,1143
E01003528, Newham 005A,1440
E01003529, Newham 010A,1106
E01003530, Newham 010B,1467
E01003531, Newham 010C,1486
E01003532, Newham 010D,2078
E01003533, Newham 011A,2391
E01003534, Newham 010E,2034
E01003535, Newham 023A,2039
E01003536, Newham 023B,1422
E01003537, Newham 024C,1368
E01003538, Newham 029A,1405
E01003539, Newham 029B,1558
E01003540, Newham 029C,1558
E01003541, Newham 029D,1327
E01003542, Newham 024D,1745
E01003543, Newham 001A,1383
E01003544, Newham 001B,1854
E01003545, Newham 006A,1689
E01003546, Newham 001C,1323
E01003547, Newham 007A,1590
E01003548, Newham 006B,1749
E01003549, Newham 006C,2922
E01003550, Newham 001D,1498
E01003551, Newham 009A,1649
E01003552, Newham 016A,1231
E01003553, Newham 009B,1884
E01003554, Newham 009C,2696
E01003555, Newham 007B,1563
E01003556, Newham 008A,1562
E01003557, Newham 006D,1457
E01003558, Newham 008B,1507
E01003559, Newham 009D,1355
E01003560, Newham 011B,2255
E01003561, Newham 007C,1452
E01003562, Newham 014A,1240
E01003563, Newham 011C,1733
E01003564, Newham 014B,1994
E01003565, Newham 014C,1600
E01003566, Newham 014D,2473
E01003567, Newham 007D,1281
E01003568, Newham 017A,1412
E01003569, Newham 017B,1454
E01003570, Newham 008C,1463
E01003571, Newham 008D,1425
E01003572, Newham 008E,1067
E01003573, Newham 017C,1548
E01003574, Newham 017D,1217
E01003575, Newham 005B,1513
E01003576, Newham 002A,1294
E01003577, Newham 005C,1271
E01003578, Newham 003A,1234
E01003579, Newham 004A,1538
E01003580, Newham 005D,1669
E01003581, Newham 002B,1496
E01003582, Newham 002C,1186
E01003583, Newham 002D,1607
E01003584, Newham 003B,1382
E01003585, Newham 004B,1270
E01003586, Newham 003C,1344
E01003587, Newham 004C,1898
E01003588, Newham 011D,2184
E01003589, Newham 011E,1341
E01003590, Newham 003D,1366
E01003591, Newham 004D,1205
E01003592, Newham 022B,1018
E01003593, Newham 027D,2206
E01003594, Newham 026A,1545
E01003595, Newham 026B,1933
E01003596, Newham 016B,1413
E01003597, Newham 016C,1387
E01003598, Newham 021A,1494
E01003599, Newham 022C,1366
E01003600, Newham 021B,1183
E01003601, Newham 028A,1234
E01003602, Newham 026C,1131
E01003603, Newham 028B,1910
E01003604, Newham 031D,1403
E01003605, Newham 028C,2112
E01003607, Newham 026D,1587
E01003608, Newham 028D,1949
E01003611, Newham 041C,1029
E01003615, Newham 039A,1276
E01003616, Newham 012A,1250
E01003618, Newham 012C,1947
E01003619, Newham 012D,2030
E01003621, Newham 023C,1441
E01003622, Newham 023D,1766
E01003623, Newham 023E,1302
E01003624, Newham 024E,1605
E01003625, Newham 015A,2305
E01003626, Newham 015B,1953
E01003627, Newham 015C,1322
E01003628, Newham 015D,1338
E01003629, Newham 015E,1405
E01003630, Newham 021C,1496
E01003631, Newham 020A,1427
E01003632, Newham 020B,1554
E01003633, Newham 020C,1700
E01003634, Newham 020D,2192
E01003635, Newham 016D,2422
E01003636, Newham 020E,1397
E01003637, Newham 021D,1975
E01003638, Redbridge 017A,1563
E01003639, Redbridge 013A,1513
E01003640, Redbridge 013B,1869
E01003641, Redbridge 013C,1671
E01003642, Redbridge 013D,1974
E01003643, Redbridge 017B,1303
E01003644, Redbridge 017C,1425
E01003645, Redbridge 017D,1423
E01003646, Redbridge 012A,1811
E01003647, Redbridge 015A,2939
E01003648, Redbridge 012B,1479
E01003649, Redbridge 012C,1447
E01003650, Redbridge 015B,1596
E01003651, Redbridge 012D,1145
E01003652, Redbridge 015C,1693
E01003653, Redbridge 015D,1904
E01003654, Redbridge 004A,1250
E01003655, Redbridge 004B,1470
E01003656, Redbridge 005A,1470
E01003657, Redbridge 005B,1599
E01003658, Redbridge 004C,1712
E01003659, Redbridge 005C,1521
E01003660, Redbridge 004D,1993
E01003661, Redbridge 038A,1434
E01003662, Redbridge 038C,1258
E01003663, Redbridge 037A,2164
E01003664, Redbridge 037B,1126
E01003665, Redbridge 037E,1285
E01003666, Redbridge 038B,2184
E01003668, Redbridge 007A,2437
E01003669, Redbridge 007B,1595
E01003670, Redbridge 007C,2415
E01003671, Redbridge 007D,2153
E01003672, Redbridge 007E,1643
E01003673, Redbridge 007F,1632
E01003674, Redbridge 007G,1774
E01003675, Redbridge 036A,1304
E01003676, Redbridge 036B,1113
E01003677, Redbridge 036C,1191
E01003678, Redbridge 036D,1488
E01003679, Redbridge 036E,1402
E01003680, Redbridge 036F,1341
E01003681, Redbridge 036G,1096
E01003682, Redbridge 036H,1545
E01003683, Redbridge 040C,1458
E01003684, Redbridge 040E,2194
E01003685, Redbridge 040D,1176
E01003686, Redbridge 040A,2839
E01003688, Redbridge 040B,1366
E01003689, Redbridge 039C,2690
E01003690, Redbridge 035A,1687
E01003691, Redbridge 035B,1558
E01003692, Redbridge 035C,2161
E01003693, Redbridge 035D,2611
E01003694, Redbridge 035E,2028
E01003695, Redbridge 035F,1671
E01003696, Redbridge 035G,1621
E01003697, Redbridge 035H,1876
E01003698, Redbridge 006A,1096
E01003699, Redbridge 006B,1493
E01003700, Redbridge 006C,1408
E01003701, Redbridge 006D,1603
E01003702, Redbridge 006E,1545
E01003703, Redbridge 006F,1208
E01003704, Redbridge 006G,1610
E01003705, Redbridge 010A,1704
E01003706, Redbridge 010B,1486
E01003707, Redbridge 008A,1636
E01003708, Redbridge 008B,1587
E01003709, Redbridge 008C,1447
E01003710, Redbridge 008D,1345
E01003711, Redbridge 010C,1427
E01003712, Redbridge 010D,1412
E01003713, Redbridge 034A,1148
E01003714, Redbridge 034B,1262
E01003715, Redbridge 034C,1247
E01003716, Redbridge 034D,1473
E01003718, Redbridge 034E,1968
E01003719, Redbridge 034F,1885
E01003720, Redbridge 002A,1618
E01003721, Redbridge 003A,1737
E01003722, Redbridge 002B,1428
E01003723, Redbridge 002C,1148
E01003724, Redbridge 003B,1374
E01003725, Redbridge 003C,1721
E01003726, Redbridge 002D,1632
E01003727, Redbridge 003D,1451
E01003729, Redbridge 032B,1538
E01003730, Redbridge 032C,1224
E01003731, Redbridge 033A,1326
E01003732, Redbridge 032D,1427
E01003733, Redbridge 032E,1416
E01003734, Redbridge 033B,1230
E01003735, Redbridge 033C,1294
E01003736, Redbridge 033D,1476
E01003737, Redbridge 031A,1407
E01003738, Redbridge 031B,1321
E01003739, Redbridge 031C,1540
E01003740, Redbridge 031D,1596
E01003741, Redbridge 031E,1636
E01003742, Redbridge 031F,1533
E01003743, Redbridge 031G,1288
E01003744, Redbridge 001A,1656
E01003745, Redbridge 001B,1112
E01003746, Redbridge 001C,1823
E01003747, Redbridge 001D,1701
E01003748, Redbridge 001E,1485
E01003749, Redbridge 001F,1642
E01003750, Redbridge 001G,1340
E01003751, Redbridge 020A,1191
E01003752, Redbridge 023A,1468
E01003753, Redbridge 020B,1855
E01003754, Redbridge 020C,1583
E01003755, Redbridge 023B,1348
E01003756, Redbridge 023C,1268
E01003757, Redbridge 020D,2512
E01003759, Redbridge 009A,2428
E01003760, Redbridge 009B,2336
E01003761, Redbridge 009C,1667
E01003762, Redbridge 009D,2750
E01003763, Redbridge 009E,1609
E01003764, Redbridge 009F,2051
E01003765, Redbridge 009G,1290
E01003766, Redbridge 024A,1407
E01003767, Redbridge 024B,1538
E01003768, Redbridge 024C,1226
E01003769, Redbridge 022A,1382
E01003770, Redbridge 022B,1312
E01003771, Redbridge 022C,1420
E01003772, Redbridge 024D,1557
E01003773, Redbridge 022D,2528
E01003774, Redbridge 014A,2628
E01003775, Redbridge 014B,1779
E01003776, Redbridge 014C,1358
E01003777, Redbridge 014D,1417
E01003778, Redbridge 014E,1622
E01003779, Redbridge 014F,1399
E01003780, Redbridge 014G,2434
E01003781, Redbridge 026A,1714
E01003782, Redbridge 026B,1375
E01003783, Redbridge 029A,2408
E01003784, Redbridge 029B,1422
E01003785, Redbridge 029C,1508
E01003786, Redbridge 026C,1211
E01003787, Redbridge 026D,1481
E01003788, Redbridge 029D,1427
E01003789, Redbridge 018A,2107
E01003790, Redbridge 027A,1062
E01003791, Redbridge 027B,2451
E01003792, Redbridge 027C,1586
E01003793, Redbridge 027D,1199
E01003794, Redbridge 018B,1650
E01003795, Redbridge 018C,1420
E01003796, Redbridge 018D,1965
E01003797, Richmond upon Thames 001A,1896
E01003798, Richmond upon Thames 001B,1907
E01003799, Richmond upon Thames 001C,1030
E01003800, Richmond upon Thames 001D,1496
E01003801, Richmond upon Thames 001E,1596
E01003802, Richmond upon Thames 001F,1619
E01003803, Richmond upon Thames 001G,1474
E01003804, Richmond upon Thames 005A,1376
E01003805, Richmond upon Thames 012A,1618
E01003806, Richmond upon Thames 012B,1361
E01003807, Richmond upon Thames 005B,1415
E01003808, Richmond upon Thames 005C,1565
E01003809, Richmond upon Thames 005D,1518
E01003810, Richmond upon Thames 019A,1559
E01003811, Richmond upon Thames 018A,1505
E01003812, Richmond upon Thames 018B,1520
E01003813, Richmond upon Thames 019B,1685
E01003814, Richmond upon Thames 019C,1961
E01003815, Richmond upon Thames 019D,1724
E01003816, Richmond upon Thames 012C,1723
E01003817, Richmond upon Thames 012D,1482
E01003818, Richmond upon Thames 017A,1285
E01003819, Richmond upon Thames 017B,1429
E01003820, Richmond upon Thames 017C,1381
E01003821, Richmond upon Thames 008A,1658
E01003822, Richmond upon Thames 023A,1891
E01003823, Richmond upon Thames 023B,1844
E01003824, Richmond upon Thames 023C,1763
E01003825, Richmond upon Thames 023D,1883
E01003826, Richmond upon Thames 023E,1193
E01003827, Richmond upon Thames 023F,1521
E01003828, Richmond upon Thames 020A,1449
E01003829, Richmond upon Thames 020B,1452
E01003830, Richmond upon Thames 020C,1324
E01003831, Richmond upon Thames 020D,1411
E01003832, Richmond upon Thames 020E,1631
E01003833, Richmond upon Thames 020F,2134
E01003834, Richmond upon Thames 022A,1346
E01003835, Richmond upon Thames 022B,1758
E01003836, Richmond upon Thames 022C,1477
E01003837, Richmond upon Thames 022D,1464
E01003838, Richmond upon Thames 022E,1552
E01003839, Richmond upon Thames 022F,1634
E01003840, Richmond upon Thames 013A,1572
E01003841, Richmond upon Thames 013B,1588
E01003842, Richmond upon Thames 013C,1193
E01003843, Richmond upon Thames 013D,2291
E01003844, Richmond upon Thames 013E,1347
E01003845, Richmond upon Thames 013F,1480
E01003846, Richmond upon Thames 002A,1973
E01003847, Richmond upon Thames 002B,1432
E01003848, Richmond upon Thames 004A,2304
E01003849, Richmond upon Thames 002C,2726
E01003851, Richmond upon Thames 002D,1792
E01003852, Richmond upon Thames 003A,1970
E01003853, Richmond upon Thames 003B,1668
E01003854, Richmond upon Thames 003C,1583
E01003855, Richmond upon Thames 003D,2038
E01003856, Richmond upon Thames 003E,1738
E01003857, Richmond upon Thames 003F,1745
E01003858, Richmond upon Thames 003G,1710
E01003859, Richmond upon Thames 005E,1508
E01003860, Richmond upon Thames 002E,1641
E01003861, Richmond upon Thames 004C,1708
E01003862, Richmond upon Thames 004D,1748
E01003863, Richmond upon Thames 004E,2124
E01003864, Richmond upon Thames 002F,1502
E01003865, Richmond upon Thames 004F,1491
E01003866, Richmond upon Thames 007A,2323
E01003867, Richmond upon Thames 011A,1427
E01003868, Richmond upon Thames 007B,1395
E01003869, Richmond upon Thames 011B,1328
E01003870, Richmond upon Thames 011C,2159
E01003871, Richmond upon Thames 007C,2186
E01003872, Richmond upon Thames 007D,2015
E01003873, Richmond upon Thames 006A,1815
E01003874, Richmond upon Thames 006B,2251
E01003875, Richmond upon Thames 006C,1846
E01003876, Richmond upon Thames 008B,2044
E01003877, Richmond upon Thames 008C,2091
E01003878, Richmond upon Thames 006D,1227
E01003879, Richmond upon Thames 008D,1314
E01003880, Richmond upon Thames 016A,1722
E01003881, Richmond upon Thames 016B,1517
E01003882, Richmond upon Thames 014A,1380
E01003883, Richmond upon Thames 014B,1512
E01003884, Richmond upon Thames 016C,1566
E01003885, Richmond upon Thames 016D,1482
E01003886, Richmond upon Thames 021A,1741
E01003887, Richmond upon Thames 021B,2010
E01003888, Richmond upon Thames 021C,1560
E01003889, Richmond upon Thames 021D,1873
E01003890, Richmond upon Thames 018C,1679
E01003891, Richmond upon Thames 018D,1574
E01003892, Richmond upon Thames 009A,1614
E01003893, Richmond upon Thames 009B,1272
E01003894, Richmond upon Thames 009C,1292
E01003895, Richmond upon Thames 009D,1674
E01003896, Richmond upon Thames 014C,2304
E01003897, Richmond upon Thames 014D,1457
E01003898, Richmond upon Thames 015A,1745
E01003899, Richmond upon Thames 015B,1556
E01003900, Richmond upon Thames 015C,1575
E01003901, Richmond upon Thames 015D,1012
E01003902, Richmond upon Thames 015E,1988
E01003903, Richmond upon Thames 015F,1793
E01003904, Richmond upon Thames 015G,2299
E01003905, Richmond upon Thames 010A,1693
E01003906, Richmond upon Thames 010B,1573
E01003907, Richmond upon Thames 010C,1845
E01003908, Richmond upon Thames 010D,2401
E01003909, Richmond upon Thames 010E,1748
E01003910, Richmond upon Thames 011D,1786
E01003911, Southwark 020A,2063
E01003912, Southwark 019A,2016
E01003913, Southwark 024A,1464
E01003914, Southwark 024B,1642
E01003915, Southwark 024C,1656
E01003916, Southwark 020B,1697
E01003917, Southwark 020C,1537
E01003918, Southwark 020D,1436
E01003919, Southwark 021A,1953
E01003920, Southwark 021B,1171
E01003921, Southwark 021C,1273
E01003922, Southwark 021D,1467
E01003923, Southwark 017A,1226
E01003924, Southwark 021E,1410
E01003925, Southwark 020E,2283
E01003926, Southwark 021F,1734
E01003929, Southwark 002B,2072
E01003930, Southwark 034A,1656
E01003932, Southwark 034B,1753
E01003933, Southwark 034C,1827
E01003934, Southwark 002C,1533
E01003935, Southwark 002D,2367
E01003936, Southwark 009A,1601
E01003937, Southwark 009B,1482
E01003938, Southwark 006A,1536
E01003939, Southwark 002E,1903
E01003940, Southwark 006B,1536
E01003941, Southwark 006C,1524
E01003942, Southwark 006D,1922
E01003943, Southwark 009C,1762
E01003945, Southwark 033A,1576
E01003946, Southwark 033B,1420
E01003947, Southwark 033C,2936
E01003948, Southwark 033D,1693
E01003949, Southwark 032A,2020
E01003950, Southwark 032B,1671
E01003951, Southwark 033E,1481
E01003952, Southwark 030A,1577
E01003953, Southwark 028A,1316
E01003954, Southwark 030B,1598
E01003955, Southwark 028B,1616
E01003956, Southwark 030C,1821
E01003957, Southwark 032C,1321
E01003958, Southwark 032D,2171
E01003960, Southwark 012A,1547
E01003961, Southwark 012B,1598
E01003963, Southwark 016A,1585
E01003966, Southwark 015B,1504
E01003969, Southwark 017B,1471
E01003971, Southwark 015D,1850
E01003972, Southwark 016D,1796
E01003973, Southwark 016E,1963
E01003975, Southwark 004A,1438
E01003976, Southwark 036D,1587
E01003977, Southwark 010A,1756
E01003979, Southwark 006E,1964
E01003980, Southwark 013A,1444
E01003981, Southwark 006F,1681
E01003983, Southwark 018A,1597
E01003984, Southwark 023A,1311
E01003986, Southwark 011A,1295
E01003987, Southwark 011B,1397
E01003988, Southwark 018B,2051
E01003989, Southwark 018C,1314
E01003990, Southwark 018D,1443
E01003991, Southwark 017C,1839
E01003992, Southwark 014A,1638
E01003993, Southwark 017D,1431
E01003994, Southwark 012E,1469
E01003995, Southwark 014B,1494
E01003997, Southwark 017E,1499
E01003998, Southwark 014D,1833
E01003999, Southwark 014E,1537
E01004000, Southwark 026A,1217
E01004001, Southwark 026B,1500
E01004002, Southwark 029A,1280
E01004003, Southwark 023B,1478
E01004004, Southwark 023C,1656
E01004005, Southwark 023D,1362
E01004006, Southwark 023E,1497
E01004007, Southwark 018E,1472
E01004008, Southwark 022B,1644
E01004010, Southwark 022D,1529
E01004011, Southwark 019B,1550
E01004012, Southwark 019C,1714
E01004013, Southwark 019D,1856
E01004014, Southwark 019E,1471
E01004015, Southwark 028C,1488
E01004016, Southwark 029B,1446
E01004017, Southwark 029C,1236
E01004018, Southwark 032E,1815
E01004019, Southwark 026C,1190
E01004020, Southwark 029D,1475
E01004021, Southwark 028D,1483
E01004023, Southwark 004D,2124
E01004024, Southwark 011C,1444
E01004028, Southwark 004E,1530
E01004029, Southwark 001A,1451
E01004030, Southwark 007A,1355
E01004031, Southwark 007B,1777
E01004032, Southwark 001B,1899
E01004033, Southwark 007C,1667
E01004034, Southwark 007D,1508
E01004035, Southwark 011D,1732
E01004036, Southwark 007E,1811
E01004037, Southwark 010B,1456
E01004038, Southwark 010C,2649
E01004039, Southwark 013B,2189
E01004040, Southwark 013C,1546
E01004041, Southwark 013D,1869
E01004042, Southwark 010D,2013
E01004043, Southwark 010E,1853
E01004044, Southwark 013E,1414
E01004045, Southwark 027A,1487
E01004046, Southwark 028E,1562
E01004047, Southwark 027B,1336
E01004048, Southwark 027C,1534
E01004049, Southwark 027D,1699
E01004050, Southwark 024D,1865
E01004051, Southwark 027E,2235
E01004052, Southwark 024E,1982
E01004053, Southwark 001C,1470
E01004054, Southwark 001D,1279
E01004055, Southwark 001E,1410
E01004056, Southwark 008A,2022
E01004057, Southwark 008B,1789
E01004058, Southwark 008C,1567
E01004059, Southwark 008D,1785
E01004060, Southwark 008E,1731
E01004061, Southwark 025A,1546
E01004062, Southwark 025B,1659
E01004063, Southwark 025C,1482
E01004064, Southwark 026D,1509
E01004065, Southwark 025D,1486
E01004066, Southwark 025E,1381
E01004067, Southwark 022E,1431
E01004068, Southwark 026E,1991
E01004069, Southwark 031A,1384
E01004070, Southwark 031B,1589
E01004071, Southwark 030D,1515
E01004072, Southwark 030E,1582
E01004073, Southwark 031C,2174
E01004074, Southwark 031D,1765
E01004075, Southwark 031E,1536
E01004076, Sutton 011A,1448
E01004077, Sutton 011B,1273
E01004078, Sutton 011C,1617
E01004079, Sutton 011D,1345
E01004080, Sutton 011E,1504
E01004081, Sutton 011F,1609
E01004082, Sutton 011G,1756
E01004083, Sutton 019A,2622
E01004084, Sutton 024A,1397
E01004085, Sutton 024B,1462
E01004086, Sutton 019B,1420
E01004087, Sutton 017A,1507
E01004088, Sutton 019C,1431
E01004089, Sutton 019D,1352
E01004090, Sutton 021A,1629
E01004091, Sutton 022A,1311
E01004092, Sutton 022B,1386
E01004093, Sutton 025A,1869
E01004094, Sutton 025B,1701
E01004095, Sutton 025C,1839
E01004096, Sutton 021B,1522
E01004097, Sutton 015A,1675
E01004098, Sutton 015B,1508
E01004099, Sutton 015C,1626
E01004100, Sutton 015D,1482
E01004101, Sutton 013A,1785
E01004102, Sutton 015E,1495
E01004103, Sutton 013B,1547
E01004104, Sutton 020A,1503
E01004105, Sutton 022C,1578
E01004106, Sutton 022D,1618
E01004107, Sutton 020B,1407
E01004108, Sutton 024C,1670
E01004109, Sutton 024D,1982
E01004110, Sutton 016A,1492
E01004111, Sutton 016B,1533
E01004112, Sutton 016C,1342
E01004114, Sutton 025D,1456
E01004115, Sutton 009A,1363
E01004116, Sutton 008A,1846
E01004117, Sutton 006A,1857
E01004118, Sutton 009B,1952
E01004119, Sutton 009C,1947
E01004120, Sutton 016D,1961
E01004121, Sutton 006B,1630
E01004122, Sutton 008B,1944
E01004123, Sutton 002A,1659
E01004124, Sutton 002B,1369
E01004125, Sutton 001A,1831
E01004126, Sutton 002C,1870
E01004127, Sutton 005A,1869
E01004128, Sutton 002D,1504
E01004129, Sutton 002E,2481
E01004130, Sutton 003A,1412
E01004131, Sutton 003B,2075
E01004132, Sutton 009D,1970
E01004133, Sutton 009E,1975
E01004134, Sutton 003C,1676
E01004135, Sutton 003D,1930
E01004136, Sutton 003E,1589
E01004137, Sutton 012A,1337
E01004138, Sutton 013C,1978
E01004139, Sutton 013D,1977
E01004140, Sutton 012B,1813
E01004141, Sutton 012C,1897
E01004143, Sutton 014A,1783
E01004144, Sutton 007A,1420
E01004145, Sutton 007B,1329
E01004146, Sutton 007C,2199
E01004147, Sutton 007D,2233
E01004148, Sutton 014B,1707
E01004149, Sutton 012E,1607
E01004150, Sutton 021C,2341
E01004151, Sutton 021D,2192
E01004152, Sutton 018A,1876
E01004153, Sutton 021E,2016
E01004154, Sutton 022E,1614
E01004155, Sutton 018B,2121
E01004156, Sutton 018C,2092
E01004157, Sutton 016E,1943
E01004158, Sutton 018D,1501
E01004159, Sutton 014C,3003
E01004160, Sutton 014D,2182
E01004161, Sutton 014E,2349
E01004162, Sutton 018E,2141
E01004163, Sutton 005B,2319
E01004164, Sutton 004A,1527
E01004165, Sutton 005C,1493
E01004166, Sutton 004B,2386
E01004167, Sutton 005D,2022
E01004168, Sutton 013E,2077
E01004169, Sutton 004C,2248
E01004170, Sutton 017B,1778
E01004171, Sutton 010A,1400
E01004172, Sutton 010B,2641
E01004173, Sutton 010C,2011
E01004174, Sutton 017C,1796
E01004175, Sutton 010D,1773
E01004176, Sutton 010E,1466
E01004177, Sutton 020C,1843
E01004178, Sutton 017D,1691
E01004179, Sutton 017E,1949
E01004180, Sutton 020D,1663
E01004181, Sutton 020E,1784
E01004182, Sutton 019E,1945
E01004183, Sutton 001B,2958
E01004184, Sutton 001C,2336
E01004185, Sutton 001D,2033
E01004186, Sutton 004D,1156
E01004187, Sutton 005E,1424
E01004189, Sutton 001E,1690
E01004190, Sutton 008C,2452
E01004191, Sutton 008D,1571
E01004192, Sutton 006C,1849
E01004193, Sutton 006D,1483
E01004194, Sutton 008E,1914
E01004195, Sutton 006E,1793
E01004196, Sutton 008F,2116
E01004198, Tower Hamlets 002B,2173
E01004199, Tower Hamlets 002C,1053
E01004200, Tower Hamlets 005A,1896
E01004201, Tower Hamlets 002D,1106
E01004202, Tower Hamlets 005B,2809
E01004203, Tower Hamlets 005C,2645
E01004204, Tower Hamlets 005D,2392
E01004205, Tower Hamlets 013A,2201
E01004206, Tower Hamlets 013B,1023
E01004207, Tower Hamlets 011A,2069
E01004208, Tower Hamlets 013C,2897
E01004209, Tower Hamlets 011B,1933
E01004211, Tower Hamlets 013D,2081
E01004212, Tower Hamlets 011D,1804
E01004214, Tower Hamlets 030A,2247
E01004216, Tower Hamlets 030B,1921
E01004217, Tower Hamlets 030C,1861
E01004218, Tower Hamlets 030D,1734
E01004219, Tower Hamlets 035B,1769
E01004221, Tower Hamlets 036A,2094
E01004222, Tower Hamlets 001A,2503
E01004223, Tower Hamlets 001B,2261
E01004226, Tower Hamlets 001D,2036
E01004228, Tower Hamlets 003A,2665
E01004229, Tower Hamlets 004C,2453
E01004230, Tower Hamlets 003B,1730
E01004231, Tower Hamlets 004D,2049
E01004232, Tower Hamlets 003C,2124
E01004233, Tower Hamlets 003D,1777
E01004234, Tower Hamlets 003E,1422
E01004235, Tower Hamlets 008A,2910
E01004236, Tower Hamlets 008B,2807
E01004237, Tower Hamlets 008C,2538
E01004239, Tower Hamlets 008E,1871
E01004240, Tower Hamlets 012A,1763
E01004241, Tower Hamlets 012B,2993
E01004243, Tower Hamlets 020A,1536
E01004244, Tower Hamlets 020B,1823
E01004245, Tower Hamlets 018A,1564
E01004247, Tower Hamlets 020C,1557
E01004248, Tower Hamlets 018C,1659
E01004249, Tower Hamlets 018D,1361
E01004251, Tower Hamlets 023A,2177
E01004255, Tower Hamlets 023C,2575
E01004256, Tower Hamlets 024C,2598
E01004257, Tower Hamlets 024D,2297
E01004258, Tower Hamlets 023D,2345
E01004259, Tower Hamlets 007A,2434
E01004260, Tower Hamlets 007B,1811
E01004263, Tower Hamlets 007C,2109
E01004264, Tower Hamlets 010C,1261
E01004266, Tower Hamlets 007D,1320
E01004267, Tower Hamlets 012D,1696
E01004268, Tower Hamlets 012E,1479
E01004270, Tower Hamlets 014B,1436
E01004271, Tower Hamlets 014C,1609
E01004272, Tower Hamlets 014D,1564
E01004274, Tower Hamlets 031A,1582
E01004275, Tower Hamlets 031B,2009
E01004276, Tower Hamlets 031C,2233
E01004277, Tower Hamlets 033A,1922
E01004280, Tower Hamlets 032A,2225
E01004281, Tower Hamlets 031D,1618
E01004283, Tower Hamlets 016A,1789
E01004286, Tower Hamlets 019C,2276
E01004287, Tower Hamlets 016B,2136
E01004288, Tower Hamlets 019D,2559
E01004289, Tower Hamlets 016C,2166
E01004290, Tower Hamlets 016D,2295
E01004291, Tower Hamlets 027A,3260
E01004292, Tower Hamlets 026A,1986
E01004293, Tower Hamlets 027B,3738
E01004295, Tower Hamlets 026C,1426
E01004296, Tower Hamlets 026D,1482
E01004297, Tower Hamlets 027C,1496
E01004298, Tower Hamlets 022A,1548
E01004300, Tower Hamlets 022B,1484
E01004301, Tower Hamlets 025B,1473
E01004302, Tower Hamlets 025C,1909
E01004303, Tower Hamlets 025D,2043
E01004304, Tower Hamlets 022C,1531
E01004305, Tower Hamlets 022D,2052
E01004306, Tower Hamlets 015A,1688
E01004307, Tower Hamlets 015B,1765
E01004308, Tower Hamlets 015C,1972
E01004309, Tower Hamlets 015D,1670
E01004310, Tower Hamlets 015E,1853
E01004311, Tower Hamlets 006A,2198
E01004312, Tower Hamlets 009A,1711
E01004313, Tower Hamlets 009B,2228
E01004315, Tower Hamlets 006C,1987
E01004316, Tower Hamlets 009C,1821
E01004319, Tower Hamlets 021A,1981
E01004321, Tower Hamlets 021C,1803
E01004322, Tower Hamlets 017A,1544
E01004323, Tower Hamlets 017B,1435
E01004324, Tower Hamlets 017C,1525
E01004326, Tower Hamlets 017D,1751
E01004327, Waltham Forest 028A,1780
E01004328, Waltham Forest 028B,1464
E01004329, Waltham Forest 028C,1677
E01004330, Waltham Forest 028D,1346
E01004331, Waltham Forest 028E,1822
E01004332, Waltham Forest 028F,1836
E01004333, Waltham Forest 024A,1448
E01004334, Waltham Forest 024B,1790
E01004335, Waltham Forest 027A,1575
E01004336, Waltham Forest 026A,1960
E01004337, Waltham Forest 027B,1580
E01004338, Waltham Forest 027C,1812
E01004339, Waltham Forest 027D,1689
E01004340, Waltham Forest 027E,1733
E01004341, Waltham Forest 027F,1687
E01004342, Waltham Forest 011A,1909
E01004343, Waltham Forest 008A,1773
E01004344, Waltham Forest 008B,1859
E01004345, Waltham Forest 010A,1682
E01004346, Waltham Forest 011B,1556
E01004347, Waltham Forest 011C,1649
E01004348, Waltham Forest 010B,2009
E01004349, Waltham Forest 001A,1532
E01004350, Waltham Forest 001B,1621
E01004351, Waltham Forest 001C,1554
E01004352, Waltham Forest 002A,1589
E01004353, Waltham Forest 002B,1681
E01004354, Waltham Forest 002C,1303
E01004355, Waltham Forest 004A,1898
E01004356, Waltham Forest 001D,1788
E01004357, Waltham Forest 001E,1650
E01004358, Waltham Forest 002D,1736
E01004359, Waltham Forest 002E,2053
E01004360, Waltham Forest 004B,2002
E01004361, Waltham Forest 005A,1402
E01004362, Waltham Forest 021A,1371
E01004363, Waltham Forest 019A,1519
E01004364, Waltham Forest 019B,1745
E01004365, Waltham Forest 020A,1737
E01004366, Waltham Forest 019C,1524
E01004367, Waltham Forest 019D,2187
E01004368, Waltham Forest 019E,1535
E01004369, Waltham Forest 023A,1416
E01004370, Waltham Forest 023B,1460
